Chrom,Start,End
13,32900187,32900287
13,32900288,32900387
13,32900388,32900469
13,32900585,32900685
13,32900686,32900800
13,32903529,32903679
13,32905005,32905105
13,32905106,32905217
13,32906358,32906458
13,32906459,32906558
13,32906559,32906658
13,32906659,32906758
13,32906759,32906858
13,32906859,32906958
13,32906959,32907058
13,32907059,32907158
13,32907159,32907258
13,32907259,32907358
13,32907359,32907458
13,32907459,32907574
13,32910351,32910451
13,32910452,32910551
13,32910552,32910651
13,32910652,32910751
13,32910752,32910851
13,32910852,32910951
13,32910952,32911051
13,32911052,32911151
13,32911152,32911251
13,32911252,32911351
13,32911352,32911451
13,32911452,32911551
13,32911552,32911651
13,32911652,32911751
13,32911752,32911851
13,32911852,32911951
13,32911952,32912051
13,32912052,32912151
13,32912152,32912251
13,32912252,32912351
13,32912352,32912451
13,32912452,32912551
13,32912552,32912651
13,32912652,32912751
13,32912752,32912851
13,32912852,32912951
13,32912952,32913051
13,32913052,32913151
13,32913152,32913251
13,32913252,32913351
13,32913352,32913451
13,32913452,32913551
13,32913552,32913651
13,32913652,32913751
13,32913752,32913851
13,32913852,32913951
13,32913952,32914051
13,32914052,32914151
13,32914152,32914251
13,32914252,32914351
13,32914352,32914451
13,32914452,32914551
13,32914552,32914651
13,32914652,32914751
13,32914752,32914851
13,32914852,32914951
13,32914952,32915051
13,32915052,32915151
13,32915152,32915251
13,32915252,32915383
13,32918644,32918744
13,32918745,32918840
13,32920913,32921013
13,32921014,32921083
13,32928947,32929047
13,32929048,32929147
13,32929148,32929247
13,32929248,32929347
13,32929348,32929475
13,32930514,32930614
13,32930615,32930714
13,32930715,32930796
13,32931828,32931928
13,32931929,32932028
13,32932029,32932116
13,32936609,32936709
13,32936710,32936809
13,32936810,32936880
13,32937265,32937365
13,32937366,32937465
13,32937466,32937565
13,32937566,32937720
13,32944488,32944588
13,32944589,32944744
13,32945042,32945142
13,32945143,32945287
13,32950756,32950856
13,32950857,32950978
13,32953403,32953503
13,32953504,32953603
13,32953604,32953702
13,32953836,32953936
13,32953937,32954036
13,32954037,32954136
13,32954137,32954236
13,32954237,32954332
13,32968775,32968875
13,32968876,32968975
13,32968976,32969120
13,32970984,32971084
13,32971085,32971231
13,32972248,32972348
13,32972349,32972448
13,32972449,32972548
13,32972549,32972648
13,32972649,32972748
13,32972749,32972848
13,32972849,32972957
13,32972958,32973058
13,32973059,32973158
13,32973159,32973258
13,32973259,32973358
13,32973359,32973458
13,32973459,32973558
13,32973559,32973658
13,32973659,32973809
13,33160513,33160613
13,33160614,33160713
13,33160714,33160780
13,33222859,33222959
13,33222960,33223067
13,33225890,33225990
13,33225991,33226090
13,33226091,33226194
13,33232325,33232425
13,33232426,33232512
13,33232520,33232620
13,33232621,33232718
13,33233240,33233340
13,33233341,33233467
13,33241850,33241950
13,33241951,33242031
13,33247302,33247402
13,33247403,33247543
13,33249930,33250030
13,33250031,33250146
13,33252921,33253021
13,33253022,33253116
13,33257964,33258064
13,33258065,33258210
13,33261220,33261320
13,33261321,33261472
13,33262542,33262642
13,33262643,33262756
13,33268309,33268409
13,33268410,33268491
13,33270940,33271089
13,33273816,33273916
13,33273917,33274056
13,33275409,33275509
13,33275510,33275625
13,33281020,33281120
13,33281121,33281226
13,33284032,33284132
13,33284133,33284232
13,33306187,33306287
13,33306288,33306411
13,33309258,33309358
13,33309359,33309517
13,33315167,33315267
13,33315268,33315336
13,33316678,33316778
13,33316779,33316915
13,33320064,33320164
13,33320165,33320288
13,33327419,33327519
13,33327520,33327619
13,33327620,33327724
13,33329929,33330029
13,33330030,33330144
13,33332174,33332274
13,33332275,33332407
13,33332621,33332721
13,33332722,33332841
13,33333715,33333815
13,33333816,33333878
13,33334662,33334762
13,33334763,33334908
13,33338576,33338676
13,33338677,33338782
13,33344208,33344308
13,33344309,33344408
13,33344409,33344508
13,33344509,33344608
13,33344609,33344708
13,33344709,33344808
13,33344809,33344949
13,33347276,33347376
13,33347377,33347512
13,33349104,33349240
13,33349241,33349341
13,33349342,33349441
13,33349442,33349541
13,33349542,33349641
13,33349642,33349741
13,33349742,33349841
13,33349842,33349941
13,33349942,33350041
13,33350042,33350141
13,33350142,33350241
13,33350242,33350341
13,33350342,33350441
13,33350442,33350541
13,33350542,33350641
13,33350642,33350741
13,33350742,33350841
13,33350842,33350941
13,33350942,33351041
13,33351042,33351141
13,33351142,33351241
13,33351242,33351341
13,33351342,33351441
13,33351442,33351541
13,33351542,33351641
13,33351642,33351741
13,33351742,33351841
13,33351842,33351941
13,33351942,33352041
13,33352042,33352158
13,34392265,34392365
13,34392366,34392452
13,34395218,34395318
13,34395319,34395456
13,34398003,34398103
13,34398104,34398171
13,34399875,34399975
13,34399976,34400073
13,34403922,34404022
13,34404023,34404122
13,34404123,34404204
13,34404805,34404905
13,34404906,34405042
13,34405342,34405442
13,34405443,34405541
13,34409234,34409334
13,34409335,34409404
13,34410190,34410290
13,34410291,34410390
13,34410391,34410482
13,34410483,34410583
13,34410584,34410683
13,34410684,34410783
13,34410784,34410883
13,34410884,34410983
13,34410984,34411083
13,34411084,34411183
13,34411184,34411283
13,34411284,34411383
13,34411384,34411483
13,34411484,34411583
13,34540173,34540312
13,34540313,34540413
13,34540414,34540513
13,34540514,34540613
13,34540614,34540695
13,36742345,36742445
13,36742446,36742545
13,36742546,36742645
13,36742646,36742745
13,36742746,36742845
13,36742846,36742945
13,36742946,36743079
13,36743080,36743180
13,36743181,36743273
13,36744590,36744690
13,36744691,36744790
13,36744791,36744890
13,36744891,36745002
13,36747566,36747666
13,36747667,36747766
13,36747767,36747866
13,36747867,36747966
13,36747967,36748068
13,36748530,36748630
13,36748631,36748773
13,36748785,36748885
13,36748886,36748985
13,36748986,36749091
13,36756129,36756229
13,36756230,36756329
13,36756330,36756429
13,36756430,36756529
13,36756530,36756629
13,36756630,36756729
13,36756730,36756829
13,36756830,36756929
13,36756930,36757015
13,36757016,36757116
13,36757117,36757216
13,36757217,36757316
13,36757317,36757416
13,36757417,36757516
13,36757517,36757652
13,36764005,36764105
13,36764106,36764205
13,36764206,36764272
13,36765676,36765776
13,36765777,36765876
13,36765877,36765976
13,36765977,36766076
13,36766077,36766176
13,36767685,36767785
13,36767786,36767885
13,36767886,36767985
13,36767986,36768059
13,36775940,36776040
13,36776041,36776140
13,36776141,36776240
13,36776241,36776324
13,36788313,36788413
13,36788414,36788513
13,36788514,36788613
13,36788614,36788713
13,36788714,36788813
13,36788814,36788913
13,36788914,36789013
13,36789014,36789123
13,37006017,37006116
13,37006117,37006216
13,37006217,37006353
13,37006409,37006509
13,37006610,37006707
13,37006708,37006808
13,37006809,37006916
13,37007119,37007219
13,37007220,37007319
13,37007320,37007408
13,37011715,37011815
13,37011816,37011915
13,37011916,37012062
13,37012153,37012253
13,37012254,37012378
13,37012730,37012830
13,37012831,37012930
13,37012931,37013054
13,37014065,37014165
13,37014166,37014265
13,37014266,37014370
13,37015204,37015304
13,37015305,37015418
13,37016257,37016357
13,37016358,37016491
13,37016700,37016852
13,37016853,37016953
13,37016954,37017019
13,37418968,37419068
13,37419069,37419168
13,37419169,37419268
13,37419269,37419368
13,37419369,37419468
13,37419469,37419568
13,37419569,37419668
13,37419669,37419768
13,37419769,37419868
13,37419869,37419968
13,37419969,37420068
13,37420069,37420168
13,37420169,37420268
13,37420269,37420368
13,37420369,37420468
13,37420469,37420568
13,37420569,37420668
13,37420669,37420768
13,37420769,37420868
13,37420869,37420968
13,37420969,37421068
13,37421069,37421168
13,37421169,37421268
13,37421269,37421368
13,37421369,37421468
13,37421469,37421568
13,37421569,37421668
13,37421669,37421768
13,37421769,37421868
13,37421869,37421968
13,37421969,37422068
13,37422069,37422168
13,37422169,37422268
13,37422269,37422368
13,37422369,37422468
13,37422469,37422568
13,37422569,37422668
13,37422730,37422830
13,37422831,37422930
13,37422931,37423044
13,37427480,37427580
13,37427581,37427680
13,37427681,37427780
13,37427781,37427898
13,37439590,37439690
13,37439691,37439790
13,37439791,37439890
13,37439891,37439979
13,37441335,37441435
13,37441436,37441535
13,37441536,37441601
13,37446715,37446815
13,37446816,37446915
13,37446916,37447015
13,37447016,37447137
13,37453340,37453440
13,37453441,37453540
13,37453541,37453640
13,37453641,37453740
13,37453741,37453899
13,37453900,37454012
13,37494060,37494160
13,37494161,37494260
13,37494361,37494460
13,41048055,41048155
13,41048156,41048307
13,41129725,41129825
13,41129826,41129925
13,41129926,41130025
13,41130026,41130125
13,41130126,41130225
13,41130226,41130325
13,41130326,41130425
13,41130426,41130525
13,41130526,41130625
13,41130626,41130725
13,41130726,41130825
13,41130826,41130925
13,41130926,41131025
13,41131026,41131125
13,41131126,41131225
13,41131226,41131325
13,41131326,41131425
13,41131426,41131525
13,41131526,41131625
13,41131626,41131725
13,41131726,41131825
13,41131826,41131925
13,41131926,41132025
13,41132026,41132125
13,41132126,41132225
13,41132226,41132325
13,41132326,41132425
13,41132426,41132525
13,41132526,41132625
13,41132626,41132725
13,41132726,41132825
13,41132826,41132925
13,41132926,41133025
13,41133026,41133125
13,41133126,41133246
13,41133570,41133670
13,41133671,41133770
13,41133771,41133870
13,41133871,41133970
13,41133971,41134070
13,41134071,41134170
13,41134171,41134270
13,41134271,41134370
13,41134371,41134470
13,41134471,41134570
13,41134571,41134670
13,41134671,41134770
13,41134771,41134870
13,41134871,41134970
13,41134971,41135072
13,41185082,41185182
13,41185183,41185339
13,41239632,41239732
13,41239733,41239832
13,41239833,41239932
13,41240133,41240232
13,41240233,41240332
13,41240333,41240432
13,41240433,41240532
13,41240533,41240632
13,41240633,41240732
13,46627189,46627289
13,46627290,46627389
13,46627390,46627489
13,46627490,46627589
13,46627590,46627689
13,46627690,46627789
13,46627790,46627889
13,46627890,46627983
13,46629825,46629925
13,46629926,46630068
13,46632240,46632340
13,46632341,46632440
13,46632441,46632572
13,46638700,46638800
13,46638801,46638945
13,46641370,46641470
13,46641471,46641570
13,46647930,46648030
13,46648031,46648130
13,46648131,46648194
13,46652860,46652960
13,46652961,46653060
13,46653061,46653124
13,46656490,46656590
13,46656591,46656690
13,46656691,46656773
13,46658280,46658380
13,46658381,46658480
13,46661795,46661895
13,46661896,46662028
13,46678990,46679090
13,46679091,46679228
13,48452358,48452458
13,48452459,48452541
13,48877883,48877997
13,48877998,48878098
13,48878099,48878235
13,48881365,48881465
13,48881466,48881592
13,48916684,48916784
13,48916785,48916900
13,48919165,48919265
13,48919266,48919385
13,48921910,48922049
13,48923041,48923141
13,48934102,48934202
13,48934203,48934313
13,48936900,48937000
13,48937001,48937143
13,48938979,48939079
13,48939080,48939157
13,48941579,48941679
13,48941680,48941789
13,48942612,48942712
13,48942713,48942790
13,48947490,48947590
13,48947591,48947678
13,48951003,48951103
13,48951104,48951220
13,48953679,48953836
13,48954138,48954238
13,48954339,48954427
13,48955332,48955432
13,48955433,48955532
13,48955533,48955629
13,49027078,49027178
13,49027179,49027297
13,49030289,49030389
